timestamp,numbackends,active_backends,idle_backends,xact_commit,xact_rollback,blks_hit,blks_read,cache_hit_pct,temp_bytes,deadlocks,lock_waits,buffers_checkpoint,checkpoint_write_ms
2026-05-11T23:40:50Z,49,1671577,0,855410491,0,100.00,0,0,44,5,0,6105,269286
2026-05-11T23:40:56Z,49,1682115,0,861574555,0,100.00,0,0,37,12,0,6105,269286
2026-05-11T23:41:01Z,49,1694256,0,868116474,0,100.00,0,0,7,42,0,6105,269286
2026-05-11T23:41:07Z,49,1702175,0,872357017,0,100.00,0,0,2,47,0,6105,269286
2026-05-11T23:41:12Z,49,1711252,0,876561971,0,100.00,0,0,1,48,0,6105,269286
2026-05-11T23:41:17Z,49,1719842,0,880913296,0,100.00,0,0,4,45,0,6105,269286
2026-05-11T23:41:22Z,49,1728428,0,885570835,0,100.00,0,0,13,36,0,6105,269286
2026-05-11T23:41:28Z,49,1736677,0,890888111,0,100.00,0,0,22,27,0,6105,269286
2026-05-11T23:41:33Z,49,1744848,0,896204785,0,100.00,0,0,6,43,0,6105,269286
2026-05-11T23:41:38Z,49,1753417,0,901372648,0,100.00,0,0,4,45,0,6105,269286
2026-05-11T23:41:44Z,49,1762153,0,906235516,0,100.00,0,0,3,46,0,6105,269286
2026-05-11T23:41:49Z,49,1770871,0,910842748,0,100.00,0,0,8,41,0,6105,269286
2026-05-11T23:41:55Z,49,1778941,0,914932092,0,100.00,0,0,6,43,0,6105,269286
2026-05-11T23:42:00Z,49,1788075,0,919598725,0,100.00,0,0,7,42,0,6105,269286
2026-05-11T23:42:05Z,49,1796430,0,923948608,0,100.00,0,0,3,46,0,6105,269286
2026-05-11T23:42:11Z,49,1805222,0,927995909,0,100.00,0,0,2,47,0,6105,269286
2026-05-11T23:42:16Z,49,1813848,0,931426967,0,100.00,0,0,1,48,0,6105,269286
2026-05-11T23:42:21Z,49,1822466,0,936084702,0,100.00,0,0,6,43,0,6105,269286
2026-05-11T23:42:26Z,49,1830867,0,940688037,0,100.00,0,0,10,39,0,6105,269286
2026-05-11T23:42:32Z,49,1838835,0,945490549,0,100.00,0,0,5,44,0,6105,269286
2026-05-11T23:42:37Z,49,1847683,0,949538287,0,100.00,0,0,4,45,0,6105,269286
2026-05-11T23:42:42Z,49,1856065,0,954549746,0,100.00,0,0,7,42,0,6105,269286
2026-05-11T23:42:48Z,49,1865069,0,959619787,0,100.00,0,0,17,32,0,6105,269286
2026-05-11T23:42:53Z,49,1873809,0,965046302,0,100.00,0,0,6,43,0,6105,269286
2026-05-11T23:42:59Z,49,1881991,0,969700262,0,100.00,0,0,15,34,0,6105,269286
2026-05-11T23:43:04Z,49,1890943,0,974261955,0,100.00,0,0,2,47,0,6105,269286
2026-05-11T23:43:10Z,49,1899757,0,978311201,0,100.00,0,0,3,46,0,6105,269286
